1748930660;0;0;0;0;0;0
1748930660;0,006000000052154064;-0,003000000026077032;0;18,052000045776367;25;0
1748930663;0,007000000216066837;-0,004000000189989805;0;18,052000045776367;25;0
1748930668;12,873000144958496;-0,004000000189989805;0;18,052000045776367;25;0
1748930673;12,873000144958496;-0,004000000189989805;0;18,052000045776367;25;0
1748930678;12,836999893188477;-0,7919999957084656;0;18,052000045776367;25;0
1748930683;12,850000381469727;-0,004000000189989805;0;18,052000045776367;25;0
1748930688;12,85099983215332;-0,004000000189989805;0;18,052000045776367;25;0
1748930693;2,187000036239624;-0,004000000189989805;0;18,052000045776367;25;0
1748930660;0;0;0;0;0;0
1748930660;0,009999999776482582;-0,003000000026077032;0;18,052000045776367;25;0
1748930661;0,010999999940395355;-0,004000000189989805;0;18,052000045776367;25;0
1748930666;0,00800000037997961;-0,004000000189989805;0;18,052000045776367;25;0
1748930671;0,008999999612569809;-0,004000000189989805;0;18,052000045776367;25;0
1748930676;0,00800000037997961;-0,004000000189989805;0;18,016000747680664;25;0
1748930681;12,798999786376953;-0,004000000189989805;0;18,052000045776367;25;0
1748930686;12,798999786376953;-0,004000000189989805;0;18,052000045776367;25;0
1748930691;12,800000190734863;-0,004000000189989805;0;18,052000045776367;25;0
1748930696;12,800000190734863;-0,004000000189989805;0;18,052000045776367;25;0
1748930701;12,800000190734863;-0,004000000189989805;0;18,052000045776367;25;0
1748930706;12,800999641418457;-0,004000000189989805;0;18,052000045776367;25;0
1748930711;12,800999641418457;-0,004000000189989805;0;18,052000045776367;25;0
1748930716;12,802000045776367;-0,004999999888241291;0;18,08799934387207;25;0
1748930721;12,802000045776367;-0,004999999888241291;0;18,08799934387207;25;0
1748930726;12,802000045776367;-0,004999999888241291;0;18,08799934387207;25;0
1748930731;12,803000450134277;-0,004999999888241291;0;18,08799934387207;25;0
1748930736;12,803000450134277;-0,004999999888241291;0;18,08799934387207;25;0
1748930741;12,803999900817871;-0,004999999888241291;0;18,08799934387207;25;0
1748930746;12,803999900817871;-0,004999999888241291;0;18,08799934387207;25;0
1748930751;12,803999900817871;-0,006000000052154064;0;18,08799934387207;25;0
1748930756;12,803999900817871;-0,004999999888241291;0;18,08799934387207;25;0
1748930761;12,803999900817871;-0,004999999888241291;0;18,08799934387207;25;0
1748930766;12,805000305175781;-0,006000000052154064;0;18,08799934387207;25;0
1748930771;12,805000305175781;-0,006000000052154064;0;18,08799934387207;25;0
1748930776;12,805999755859375;-0,006000000052154064;0;18,08799934387207;25;0
1748930781;12,805999755859375;-0,006000000052154064;0;18,08799934387207;25;0
1748930786;12,807000160217285;-0,006000000052154064;0;18,08799934387207;25;0
1748930791;12,807000160217285;-0,006000000052154064;0;18,08799934387207;25;0
1748930796;12,807000160217285;-0,006000000052154064;0;18,08799934387207;25;0
1748930801;12,807999610900879;-0,006000000052154064;0;18,08799934387207;25;0
1748930806;12,807999610900879;-0,007000000216066837;0;18,08799934387207;25;0
1748930812;12,807999610900879;-0,007000000216066837;0;18,08799934387207;25;0
1748930817;12,807999610900879;-0,007000000216066837;0;18,08799934387207;26;0
1748930822;12,809000015258789;-0,007000000216066837;0;18,08799934387207;26;0
1748930827;12,809000015258789;-0,007000000216066837;0;18,08799934387207;26;0
1748930832;12,809000015258789;-0,007000000216066837;0;18,08799934387207;26;0
1748930837;12,8100004196167;-0,007000000216066837;0;18,08799934387207;26;0
1748930842;12,809000015258789;-0,007000000216066837;0;18,08799934387207;26;0
1748930847;12,8100004196167;-0,00800000037997961;0;18,08799934387207;26;0
1748930852;12,8100004196167;-0,00800000037997961;0;18,08799934387207;26;0
1748930857;12,8100004196167;-0,007000000216066837;0;18,08799934387207;26;0
1748930862;12,8100004196167;-0,00800000037997961;0;18,08799934387207;26;0
1748930867;12,810999870300293;-0,00800000037997961;0;18,08799934387207;26;0
1748930872;12,810999870300293;-0,00800000037997961;0;18,08799934387207;26;0
1748930877;12,812000274658203;-0,00800000037997961;0;18,08799934387207;26;0
1748930882;12,812000274658203;-0,00800000037997961;0;18,08799934387207;26;0
1748930887;12,812000274658203;-0,00800000037997961;0;18,08799934387207;26;0
1748930892;12,812000274658203;-0,00800000037997961;0;18,08799934387207;26;0
1748930897;12,812000274658203;-0,00800000037997961;0;18,08799934387207;26;0
1748930902;12,812999725341797;-0,00800000037997961;0;18,08799934387207;26;0
1748930907;12,812999725341797;-0,00800000037997961;0;18,08799934387207;26;0
1748930912;12,812999725341797;-0,006000000052154064;0;18,08799934387207;26;0
1748930918;12,720999717712402;-3,1710000038146973;0;18,08799934387207;26;0
1748930923;12,6899995803833;-3,1429998874664307;0;18,08799934387207;26;0
1748930928;12,67199993133545;-3,1679999828338623;-0,009999999776482582;18,08799934387207;26;0
1748930933;12,656000137329102;-3,177000045776367;-0,014000000432133675;18,08799934387207;26;0
1748930938;12,63700008392334;-3,1429998874664307;-0,017999999225139618;18,08799934387207;26;0
1748930943;12,621000289916992;-3,1449999809265137;-0,023000000044703484;18,08799934387207;26;0
1748930948;12,607000350952148;-3,134999990463257;0;18,08799934387207;26;0
1748930953;12,595000267028809;-3,125999927520752;-0,03200000151991844;18,052000045776367;26;0
1748930958;12,579999923706055;-3,1559998989105225;-0,035999998450279236;18,08799934387207;26;0
1748930963;12,564000129699707;-3,115000009536743;-0,03999999910593033;18,08799934387207;26;0
1748930968;12,553999900817871;-3,135999917984009;-0,04500000178813934;18,08799934387207;26;0
1748930973;12,543000221252441;-3,1389999389648438;0;18,052000045776367;25;0
1748930978;12,531999588012695;-3,1110000610351562;0;18,052000045776367;25;0
1748930983;12,52299976348877;-3,13100004196167;-0,057999998331069946;18,052000045776367;25;0
1748930988;12,512999534606934;-3,122999906539917;-0,06199999898672104;18,052000045776367;26;0
1748930993;12,503999710083008;-3,0969998836517334;-0,06599999964237213;18,052000045776367;25;0
1748930998;12,496999740600586;-3,0959999561309814;0;18,052000045776367;25;0
